episode:1,Updates:1/100,Timesteps:8000/400000,FPS:145.0,avg_sp:2.4,avg_xp_0_0:41.05,avg_xp_0_1:23.5,value_loss:3.023438636461894,policy_loss:-0.01706022536021578,dist_entropy:7.138965010643005,actor_grad_norm:0.4609440088272095,critic_grad_norm:22.770714342594147,ratio:3.996218188603719,best_i:0,average_step_rewards:0.012000000104308128
episode:14,Updates:14/100,Timesteps:60000/400000,FPS:129.0,avg_sp:43.85,avg_xp_0_0:17.6,avg_xp_0_1:9.85,value_loss:1.3348962704340617,policy_loss:0.01122455249279728,dist_entropy:5.823821481068929,actor_grad_norm:0.42552395661671955,critic_grad_norm:10.967619603872299,ratio:3.9982527097066245,best_i:0,average_step_rewards:0.21924999356269836
episode:15,Updates:15/100,Timesteps:64000/400000,FPS:128.0,avg_sp:47.25,avg_xp_0_0:20.9,avg_xp_0_1:9.05,value_loss:1.7935764126479625,policy_loss:0.016662548487074692,dist_entropy:5.68047513961792,actor_grad_norm:0.47056232889493305,critic_grad_norm:12.600831560293834,ratio:3.994707544644674,best_i:0,average_step_rewards:0.23624999821186066
episode:16,Updates:16/100,Timesteps:68000/400000,FPS:128.0,avg_sp:42.55,avg_xp_0_0:13.05,avg_xp_0_1:6.6,value_loss:1.6439473922053973,policy_loss:0.003678816273994852,dist_entropy:5.630259585380554,actor_grad_norm:0.4458962559700012,critic_grad_norm:9.985604441165924,ratio:3.9957293391227724,best_i:0,average_step_rewards:0.21275000274181366
episode:17,Updates:17/100,Timesteps:72000/400000,FPS:128.0,avg_sp:54.55,avg_xp_0_0:19.65,avg_xp_0_1:5.1,value_loss:1.689165631433328,policy_loss:0.036856714186631126,dist_entropy:5.509617900848388,actor_grad_norm:0.4648916999499003,critic_grad_norm:11.7065471748511,ratio:3.995705751578013,best_i:0,average_step_rewards:0.27274999022483826
episode:18,Updates:18/100,Timesteps:76000/400000,FPS:127.0,avg_sp:59.9,avg_xp_0_0:13.2,avg_xp_0_1:1.95,value_loss:2.09016111244758,policy_loss:0.03718211428324369,dist_entropy:5.354030323028565,actor_grad_norm:0.49354151884714764,critic_grad_norm:15.334185292323431,ratio:3.9950143933296203,best_i:0,average_step_rewards:0.2994999885559082
episode:19,Updates:19/100,Timesteps:80000/400000,FPS:127.0,avg_sp:69.45,avg_xp_0_0:12.4,avg_xp_0_1:3.75,value_loss:1.7181271867205699,policy_loss:0.06765359374222658,dist_entropy:5.295697665214538,actor_grad_norm:0.5209634860356649,critic_grad_norm:12.903011745214462,ratio:3.99766921599706,best_i:0,average_step_rewards:0.3472500145435333
episode:20,Updates:20/100,Timesteps:84000/400000,FPS:127.0,avg_sp:69.3,avg_xp_0_0:14.35,avg_xp_0_1:1.5,value_loss:1.7712059763570627,policy_loss:0.06361779386059686,dist_entropy:5.177432640393575,actor_grad_norm:0.5173938671747843,critic_grad_norm:12.33192894756794,ratio:3.9965725859006245,best_i:0,average_step_rewards:0.3465000092983246
episode:21,Updates:21/100,Timesteps:88000/400000,FPS:128.0,avg_sp:73.75,avg_xp_0_0:12.65,avg_xp_0_1:2.7,value_loss:1.5877987382623056,policy_loss:0.07270335076954217,dist_entropy:5.124373428026835,actor_grad_norm:0.4462984999020894,critic_grad_norm:10.776351487636566,ratio:3.9963052034378053,best_i:0,average_step_rewards:0.3687500059604645
episode:22,Updates:22/100,Timesteps:92000/400000,FPS:128.0,avg_sp:85.15,avg_xp_0_0:19.05,avg_xp_0_1:1.95,value_loss:1.4883468470225731,policy_loss:0.05597427477625511,dist_entropy:5.109649507204692,actor_grad_norm:0.5254838128884634,critic_grad_norm:8.8860344260931,ratio:3.9940346519152325,best_i:0,average_step_rewards:0.4257499873638153
episode:23,Updates:23/100,Timesteps:96000/400000,FPS:128.0,avg_sp:83.75,avg_xp_0_0:12.6,avg_xp_0_1:0.9,value_loss:1.5502247869037091,policy_loss:0.05821974846875915,dist_entropy:5.009232099850973,actor_grad_norm:0.4676559547583262,critic_grad_norm:8.524158083399136,ratio:3.9936636130015057,best_i:0,average_step_rewards:0.41874998807907104
episode:24,Updates:24/100,Timesteps:100000/400000,FPS:128.0,avg_sp:88.85,avg_xp_0_0:17.45,avg_xp_0_1:1.5,value_loss:1.2790233180237314,policy_loss:0.0957413027879472,dist_entropy:4.888942623138428,actor_grad_norm:0.5076783299446106,critic_grad_norm:9.353370834887027,ratio:3.994972578684489,best_i:0,average_step_rewards:0.4442499876022339
episode:25,Updates:25/100,Timesteps:104000/400000,FPS:128.0,avg_sp:83.8,avg_xp_0_0:13.65,avg_xp_0_1:3.0,value_loss:1.1954323570244014,policy_loss:0.06721475012718389,dist_entropy:4.926286594072978,actor_grad_norm:0.5311177611351013,critic_grad_norm:7.63507755920291,ratio:3.9988279422124227,best_i:0,average_step_rewards:0.4189999997615814
episode:26,Updates:26/100,Timesteps:108000/400000,FPS:128.0,avg_sp:87.0,avg_xp_0_0:14.95,avg_xp_0_1:2.25,value_loss:1.052110386888186,policy_loss:0.051767464067911106,dist_entropy:4.91624215443929,actor_grad_norm:0.4831108967463175,critic_grad_norm:6.091014418999354,ratio:3.9975806991259257,best_i:0,average_step_rewards:0.4350000023841858
episode:27,Updates:27/100,Timesteps:112000/400000,FPS:129.0,avg_sp:92.4,avg_xp_0_0:9.55,avg_xp_0_1:0.9,value_loss:1.060053210084637,policy_loss:0.06838155594896524,dist_entropy:4.849260449409485,actor_grad_norm:0.5120245337486267,critic_grad_norm:4.662413920958837,ratio:3.9958172837893167,best_i:0,average_step_rewards:0.4620000123977661
episode:28,Updates:28/100,Timesteps:116000/400000,FPS:129.0,avg_sp:93.45,avg_xp_0_0:14.85,avg_xp_0_1:1.95,value_loss:0.937888954509981,policy_loss:0.0981913122174951,dist_entropy:4.936993487675985,actor_grad_norm:0.4808268129825592,critic_grad_norm:4.803901810695728,ratio:3.9985406120618183,best_i:0,average_step_rewards:0.4672499895095825
episode:29,Updates:29/100,Timesteps:120000/400000,FPS:128.0,avg_sp:98.95,avg_xp_0_0:16.2,avg_xp_0_1:2.55,value_loss:0.9636667432729155,policy_loss:0.07435114312035337,dist_entropy:4.79718717734019,actor_grad_norm:0.4905491411685944,critic_grad_norm:3.9814182788133623,ratio:3.994327918688456,best_i:0,average_step_rewards:0.4947499930858612
episode:30,Updates:30/100,Timesteps:124000/400000,FPS:129.0,avg_sp:107.95,avg_xp_0_0:14.55,avg_xp_0_1:2.1,value_loss:0.8341363516946634,policy_loss:0.05785445055471112,dist_entropy:4.808577950795492,actor_grad_norm:0.43870375156402586,critic_grad_norm:3.471156282474597,ratio:3.999234219392141,best_i:0,average_step_rewards:0.5397499799728394
episode:31,Updates:31/100,Timesteps:128000/400000,FPS:129.0,avg_sp:105.0,avg_xp_0_0:11.85,avg_xp_0_1:2.7,value_loss:0.8212281721799324,policy_loss:0.07249735150815298,dist_entropy:4.666906174023946,actor_grad_norm:0.5043130815029144,critic_grad_norm:3.5656573047240574,ratio:3.998867718378703,best_i:0,average_step_rewards:0.5249999761581421
episode:32,Updates:32/100,Timesteps:132000/400000,FPS:129.0,avg_sp:99.8,avg_xp_0_0:9.8,avg_xp_0_1:2.1,value_loss:0.7917914966586977,policy_loss:0.07852384437608215,dist_entropy:4.619390400250753,actor_grad_norm:0.513560664653778,critic_grad_norm:2.9715199023485184,ratio:3.997412558396657,best_i:0,average_step_rewards:0.49900001287460327
episode:33,Updates:33/100,Timesteps:136000/400000,FPS:129.0,avg_sp:102.5,avg_xp_0_0:10.9,avg_xp_0_1:1.05,value_loss:0.7931764162999267,policy_loss:0.08363126555780569,dist_entropy:4.62024789651235,actor_grad_norm:0.46359179814656576,critic_grad_norm:2.6157629738251367,ratio:3.9939978957176208,best_i:0,average_step_rewards:0.512499988079071
episode:34,Updates:34/100,Timesteps:140000/400000,FPS:129.0,avg_sp:101.5,avg_xp_0_0:10.4,avg_xp_0_1:2.1,value_loss:0.7292391130467877,policy_loss:0.09929315332627547,dist_entropy:4.693000419934591,actor_grad_norm:0.49929580092430115,critic_grad_norm:3.456588924303651,ratio:3.9886372725168866,best_i:0,average_step_rewards:0.5074999928474426
episode:35,Updates:35/100,Timesteps:144000/400000,FPS:129.0,avg_sp:105.75,avg_xp_0_0:7.9,avg_xp_0_1:1.95,value_loss:0.6483688717087109,policy_loss:0.10241626615983744,dist_entropy:4.534317469596862,actor_grad_norm:0.43866912722587587,critic_grad_norm:2.0646198955674966,ratio:3.998982568581899,best_i:0,average_step_rewards:0.5287500023841858
episode:36,Updates:36/100,Timesteps:148000/400000,FPS:129.0,avg_sp:102.7,avg_xp_0_0:11.1,avg_xp_0_1:5.7,value_loss:0.6909875073625396,policy_loss:0.11687723948881036,dist_entropy:4.439785885810852,actor_grad_norm:0.5857077042261759,critic_grad_norm:3.8026605755090714,ratio:3.995559616883596,best_i:0,average_step_rewards:0.5134999752044678
episode:37,Updates:37/100,Timesteps:152000/400000,FPS:129.0,avg_sp:111.1,avg_xp_0_0:9.6,avg_xp_0_1:4.85,value_loss:0.6713288607696692,policy_loss:0.06105262727228302,dist_entropy:4.462292098999024,actor_grad_norm:0.48332074880599973,critic_grad_norm:3.3307115058104197,ratio:3.997042167186737,best_i:0,average_step_rewards:0.5554999709129333
episode:38,Updates:38/100,Timesteps:156000/400000,FPS:129.0,avg_sp:106.75,avg_xp_0_0:6.9,avg_xp_0_1:1.2,value_loss:0.6514626253085832,policy_loss:0.07366925292468321,dist_entropy:4.407675766944886,actor_grad_norm:0.516700667142868,critic_grad_norm:4.411156397064527,ratio:4.000237437089284,best_i:0,average_step_rewards:0.5337499976158142
episode:39,Updates:39/100,Timesteps:160000/400000,FPS:129.0,avg_sp:106.8,avg_xp_0_0:10.2,avg_xp_0_1:1.95,value_loss:0.5226480133133009,policy_loss:0.12599980345601217,dist_entropy:4.572380582491557,actor_grad_norm:0.47782598733901976,critic_grad_norm:2.2707077922920385,ratio:3.9972410917282106,best_i:0,average_step_rewards:0.5339999794960022
episode:40,Updates:40/100,Timesteps:164000/400000,FPS:129.0,avg_sp:98.6,avg_xp_0_0:5.0,avg_xp_0_1:2.1,value_loss:0.5107222402157883,policy_loss:0.0915467932236691,dist_entropy:4.545141665140788,actor_grad_norm:0.4616039216518402,critic_grad_norm:2.3910269856452944,ratio:3.9939254840215046,best_i:0,average_step_rewards:0.49300000071525574
episode:41,Updates:41/100,Timesteps:168000/400000,FPS:129.0,avg_sp:111.1,avg_xp_0_0:5.3,avg_xp_0_1:1.8,value_loss:0.4740028354184081,policy_loss:0.11838091038403412,dist_entropy:4.3951829751332605,actor_grad_norm:0.5362322330474854,critic_grad_norm:2.0985806149741015,ratio:3.9936216115951537,best_i:0,average_step_rewards:0.5554999709129333
episode:42,Updates:42/100,Timesteps:172000/400000,FPS:129.0,avg_sp:117.9,avg_xp_0_0:5.45,avg_xp_0_1:1.2,value_loss:0.4908985078257198,policy_loss:0.12204007024910919,dist_entropy:4.336757612228394,actor_grad_norm:0.44330600698788963,critic_grad_norm:2.0759863539288443,ratio:3.99466480811437,best_i:0,average_step_rewards:0.5895000100135803
episode:43,Updates:43/100,Timesteps:176000/400000,FPS:130.0,avg_sp:111.1,avg_xp_0_0:5.6,avg_xp_0_1:4.1,value_loss:0.4770087450083035,policy_loss:0.12948762955262014,dist_entropy:4.3055959939956665,actor_grad_norm:0.4905091643333435,critic_grad_norm:2.093972436587016,ratio:3.995829470952352,best_i:0,average_step_rewards:0.5554999709129333
episode:44,Updates:44/100,Timesteps:180000/400000,FPS:130.0,avg_sp:111.05,avg_xp_0_0:4.65,avg_xp_0_1:1.2,value_loss:0.4577093346354862,policy_loss:0.10518110449193045,dist_entropy:4.340921636422475,actor_grad_norm:0.47592801849047345,critic_grad_norm:1.2381916522979737,ratio:3.9967008352279665,best_i:0,average_step_rewards:0.5552499890327454
episode:45,Updates:45/100,Timesteps:184000/400000,FPS:130.0,avg_sp:104.5,avg_xp_0_0:3.45,avg_xp_0_1:0.3,value_loss:0.4365040380042046,policy_loss:0.15294209970006098,dist_entropy:4.5168203433354694,actor_grad_norm:0.4921544373035431,critic_grad_norm:0.9379193658630053,ratio:3.9980555335680643,best_i:0,average_step_rewards:0.5224999785423279
episode:46,Updates:46/100,Timesteps:188000/400000,FPS:130.0,avg_sp:112.1,avg_xp_0_0:2.55,avg_xp_0_1:3.15,value_loss:0.4027006741457929,policy_loss:0.14373813485292095,dist_entropy:4.437231175104777,actor_grad_norm:0.47804586092631024,critic_grad_norm:1.4563963405787945,ratio:3.9934452096621196,best_i:0,average_step_rewards:0.5605000257492065
episode:47,Updates:47/100,Timesteps:192000/400000,FPS:130.0,avg_sp:114.7,avg_xp_0_0:1.65,avg_xp_0_1:1.95,value_loss:0.443325589535137,policy_loss:0.13328078899178655,dist_entropy:4.401223409175873,actor_grad_norm:0.45491785208384194,critic_grad_norm:2.103450805693865,ratio:3.9969742059707642,best_i:0,average_step_rewards:0.5734999775886536
episode:48,Updates:48/100,Timesteps:196000/400000,FPS:131.0,avg_sp:111.5,avg_xp_0_0:2.25,avg_xp_0_1:1.5,value_loss:0.412360802362673,policy_loss:0.16626078981192158,dist_entropy:4.38127019405365,actor_grad_norm:0.494038204352061,critic_grad_norm:1.4758928430577118,ratio:3.993215048313141,best_i:0,average_step_rewards:0.5575000047683716
episode:49,Updates:49/100,Timesteps:200000/400000,FPS:131.0,avg_sp:105.45,avg_xp_0_0:3.45,avg_xp_0_1:2.4,value_loss:0.38364550477902715,policy_loss:0.14013264754107227,dist_entropy:4.447297922770182,actor_grad_norm:0.47411667307217914,critic_grad_norm:0.810449879616499,ratio:3.994060440858205,best_i:0,average_step_rewards:0.5272499918937683
episode:50,Updates:50/100,Timesteps:204000/400000,FPS:131.0,avg_sp:110.5,avg_xp_0_0:3.6,avg_xp_0_1:0.9,value_loss:0.44511096575297415,policy_loss:0.14649754393259062,dist_entropy:4.388284122943878,actor_grad_norm:0.4577725847562154,critic_grad_norm:1.3571679471681515,ratio:3.9925522168477374,best_i:0,average_step_rewards:0.5525000095367432
episode:51,Updates:51/100,Timesteps:208000/400000,FPS:130.0,avg_sp:113.25,avg_xp_0_0:0.75,avg_xp_0_1:2.55,value_loss:0.40968916231455904,policy_loss:0.156784969563658,dist_entropy:4.4427822987238565,actor_grad_norm:0.48892147342363995,critic_grad_norm:1.160345176110665,ratio:3.992502478758494,best_i:0,average_step_rewards:0.5662500262260437
episode:52,Updates:52/100,Timesteps:212000/400000,FPS:131.0,avg_sp:111.35,avg_xp_0_0:3.0,avg_xp_0_1:1.5,value_loss:0.3778165426997778,policy_loss:0.1861288511442331,dist_entropy:4.413067150115967,actor_grad_norm:0.5611199160416921,critic_grad_norm:0.7586537342518568,ratio:3.9957018852233888,best_i:0,average_step_rewards:0.5567499995231628
episode:53,Updates:53/100,Timesteps:216000/400000,FPS:131.0,avg_sp:115.75,avg_xp_0_0:1.95,avg_xp_0_1:2.25,value_loss:0.3766519086319022,policy_loss:0.1678810524032451,dist_entropy:4.3964820265769955,actor_grad_norm:0.5552758653958638,critic_grad_norm:0.5814717050020893,ratio:3.9985021988550824,best_i:0,average_step_rewards:0.5787500143051147
episode:54,Updates:54/100,Timesteps:220000/400000,FPS:131.0,avg_sp:115.7,avg_xp_0_0:0.75,avg_xp_0_1:1.45,value_loss:0.3661187974891315,policy_loss:0.16412411193111912,dist_entropy:4.360677401224772,actor_grad_norm:0.4855892618497213,critic_grad_norm:0.7093884936223428,ratio:3.9938376824061077,best_i:0,average_step_rewards:0.578499972820282
episode:55,Updates:55/100,Timesteps:224000/400000,FPS:131.0,avg_sp:107.85,avg_xp_0_0:0.75,avg_xp_0_1:2.25,value_loss:0.4024316087675591,policy_loss:0.16927836422150336,dist_entropy:4.367949422200521,actor_grad_norm:0.49554489453633627,critic_grad_norm:1.0904980363945167,ratio:3.994457948207855,best_i:0,average_step_rewards:0.5392500162124634
episode:56,Updates:56/100,Timesteps:228000/400000,FPS:131.0,avg_sp:119.3,avg_xp_0_0:3.0,avg_xp_0_1:3.95,value_loss:0.38475213086931037,policy_loss:0.1726668542387895,dist_entropy:4.296538285414377,actor_grad_norm:0.44351354440053303,critic_grad_norm:1.3400820299983025,ratio:3.996667722860972,best_i:0,average_step_rewards:0.5964999794960022
episode:57,Updates:57/100,Timesteps:232000/400000,FPS:132.0,avg_sp:118.8,avg_xp_0_0:2.2,avg_xp_0_1:1.8,value_loss:0.38740763425982244,policy_loss:0.12996939333751797,dist_entropy:4.2932655096054075,actor_grad_norm:0.6188643137613933,critic_grad_norm:1.1034429813424746,ratio:3.994291838010152,best_i:0,average_step_rewards:0.593999981880188
episode:58,Updates:58/100,Timesteps:236000/400000,FPS:132.0,avg_sp:114.8,avg_xp_0_0:2.1,avg_xp_0_1:2.55,value_loss:0.3918582107871771,policy_loss:0.15450191075780112,dist_entropy:4.3880847255388895,actor_grad_norm:0.46122419436772666,critic_grad_norm:0.6996226503203312,ratio:3.9928210655848186,best_i:0,average_step_rewards:0.5740000009536743
episode:59,Updates:59/100,Timesteps:240000/400000,FPS:132.0,avg_sp:119.95,avg_xp_0_0:3.05,avg_xp_0_1:1.2,value_loss:0.4193141943697507,policy_loss:0.14675349271552018,dist_entropy:4.471739272276561,actor_grad_norm:0.5131920119126637,critic_grad_norm:0.8885955594480037,ratio:3.9976043740908307,best_i:0,average_step_rewards:0.5997499823570251
episode:60,Updates:60/100,Timesteps:244000/400000,FPS:132.0,avg_sp:117.25,avg_xp_0_0:1.2,avg_xp_0_1:0.75,value_loss:0.3848540662943075,policy_loss:0.15301291212920715,dist_entropy:4.437954886754354,actor_grad_norm:0.44880192875862124,critic_grad_norm:1.1723303130517404,ratio:3.9968271692593893,best_i:0,average_step_rewards:0.5862500071525574
episode:61,Updates:61/100,Timesteps:248000/400000,FPS:132.0,avg_sp:118.1,avg_xp_0_0:0.0,avg_xp_0_1:1.95,value_loss:0.38995959458989093,policy_loss:0.1898364748342273,dist_entropy:4.3946953852971395,actor_grad_norm:0.47304103573163353,critic_grad_norm:0.7357762031257152,ratio:3.9926225622495015,best_i:0,average_step_rewards:0.590499997138977
episode:62,Updates:62/100,Timesteps:252000/400000,FPS:132.0,avg_sp:123.0,avg_xp_0_0:4.25,avg_xp_0_1:1.05,value_loss:0.4267285898361782,policy_loss:0.19103839016140747,dist_entropy:4.351065921783447,actor_grad_norm:0.691079992055893,critic_grad_norm:1.5701186003163456,ratio:3.995157460371653,best_i:0,average_step_rewards:0.6150000095367432
episode:63,Updates:63/100,Timesteps:256000/400000,FPS:132.0,avg_sp:124.75,avg_xp_0_0:0.3,avg_xp_0_1:0.75,value_loss:0.47151995019327536,policy_loss:0.13919782477396073,dist_entropy:4.393192040920257,actor_grad_norm:0.5145523548126221,critic_grad_norm:2.2269446305930614,ratio:3.9948012153307597,best_i:0,average_step_rewards:0.6237499713897705
episode:64,Updates:64/100,Timesteps:260000/400000,FPS:132.0,avg_sp:121.55,avg_xp_0_0:0.45,avg_xp_0_1:1.95,value_loss:0.38980029968952296,policy_loss:0.19256084579378369,dist_entropy:4.35258244673411,actor_grad_norm:0.6010402778784434,critic_grad_norm:1.4936915515611568,ratio:3.9935793399810793,best_i:0,average_step_rewards:0.6077499985694885
episode:65,Updates:65/100,Timesteps:264000/400000,FPS:132.0,avg_sp:126.9,avg_xp_0_0:1.65,avg_xp_0_1:3.0,value_loss:0.3895535092694142,policy_loss:0.1821598113253092,dist_entropy:4.263526483376821,actor_grad_norm:0.554842883348465,critic_grad_norm:0.9296166054904461,ratio:3.9991878469785056,best_i:0,average_step_rewards:0.6345000267028809
episode:66,Updates:66/100,Timesteps:268000/400000,FPS:132.0,avg_sp:128.8,avg_xp_0_0:0.6,avg_xp_0_1:0.75,value_loss:0.3451928578472386,policy_loss:0.14835769951138644,dist_entropy:4.218080921967824,actor_grad_norm:0.4886711319287618,critic_grad_norm:0.8308988720178604,ratio:3.9930405338605244,best_i:0,average_step_rewards:0.6439999938011169
episode:67,Updates:67/100,Timesteps:272000/400000,FPS:132.0,avg_sp:128.65,avg_xp_0_0:0.15,avg_xp_0_1:0.6,value_loss:0.37021457973460203,policy_loss:0.19042466650850448,dist_entropy:4.190218770503998,actor_grad_norm:0.4879278341929118,critic_grad_norm:0.8034841385980447,ratio:3.998573124408722,best_i:0,average_step_rewards:0.6432499885559082
episode:68,Updates:68/100,Timesteps:276000/400000,FPS:132.0,avg_sp:128.45,avg_xp_0_0:3.0,avg_xp_0_1:1.65,value_loss:0.368119650244383,policy_loss:0.20211287280220228,dist_entropy:4.232655704021454,actor_grad_norm:0.44312933484713235,critic_grad_norm:0.6364967768390973,ratio:3.9975914120674134,best_i:0,average_step_rewards:0.6422500014305115
episode:69,Updates:69/100,Timesteps:280000/400000,FPS:132.0,avg_sp:131.35,avg_xp_0_0:1.5,avg_xp_0_1:1.2,value_loss:0.38604423839715307,policy_loss:0.12802452796657265,dist_entropy:4.282937550544739,actor_grad_norm:0.5266662041346232,critic_grad_norm:1.3251371222237747,ratio:3.9988770683606467,best_i:0,average_step_rewards:0.6567500233650208
episode:70,Updates:70/100,Timesteps:284000/400000,FPS:132.0,avg_sp:135.6,avg_xp_0_0:1.2,avg_xp_0_1:1.05,value_loss:0.3839636801528589,policy_loss:0.17888543586349115,dist_entropy:4.151653190453847,actor_grad_norm:0.5225184937318166,critic_grad_norm:0.6744910392910242,ratio:3.989451599121094,best_i:0,average_step_rewards:0.6779999732971191
episode:71,Updates:71/100,Timesteps:288000/400000,FPS:131.0,avg_sp:132.95,avg_xp_0_0:0.75,avg_xp_0_1:0.9,value_loss:0.3353387903829571,policy_loss:0.17190613487791273,dist_entropy:4.210424602031708,actor_grad_norm:0.5264907896518707,critic_grad_norm:1.0909094378352164,ratio:3.990712257226308,best_i:0,average_step_rewards:0.6647499799728394
episode:72,Updates:72/100,Timesteps:292000/400000,FPS:131.0,avg_sp:135.9,avg_xp_0_0:1.05,avg_xp_0_1:0.75,value_loss:0.38826061616224855,policy_loss:0.1727464767416008,dist_entropy:4.159124918778738,actor_grad_norm:0.47880812684694923,critic_grad_norm:1.1698063123971223,ratio:3.99884033203125,best_i:0,average_step_rewards:0.6794999837875366
episode:73,Updates:73/100,Timesteps:296000/400000,FPS:131.0,avg_sp:135.55,avg_xp_0_0:0.75,avg_xp_0_1:2.1,value_loss:0.36751675576088016,policy_loss:0.1727368119887697,dist_entropy:4.129463120301565,actor_grad_norm:0.46866459846496583,critic_grad_norm:0.9889297073086103,ratio:3.9963049133618673,best_i:0,average_step_rewards:0.6777499914169312
episode:74,Updates:74/100,Timesteps:300000/400000,FPS:131.0,avg_sp:133.45,avg_xp_0_0:1.5,avg_xp_0_1:1.2,value_loss:0.35100848716101607,policy_loss:0.1663106618681612,dist_entropy:4.021729322274526,actor_grad_norm:0.5030898729960124,critic_grad_norm:0.8190124589328964,ratio:3.994140072663625,best_i:0,average_step_rewards:0.6672499775886536
